seq,chapter,sentence,slen,note,noun,verb,adj,adv,con,pron,punct,dt,other,text,pos
4300,48,58,32,,9,6,1,0,9,3,5,2,2,"As Mrs. Gardiner began to wish to be at home, it was settled that she and the children should go to London, at the same time that Mr. Bennet came from it.","[('As', 'IN'), ('Mrs', 'NNP'), ('.', '.'), ('Gardiner', 'NNP'), ('began', 'VBD'), ('to', 'TO'), ('wish', 'NN'), ('to', 'TO'), ('be', 'VB'), ('at', 'IN'), ('home', 'NN'), (',', ','), ('it', 'PRP'), ('was', 'VBD'), ('settled', 'VBN'), ('that', 'IN'), ('she', 'PRP'), ('and', 'CC'), ('the', 'DT'), ('children', 'NNS'), ('should', 'MD'), ('go', 'VB'), ('to', 'TO'), ('London', 'NNP'), (',', ','), ('at', 'IN'), ('the', 'DT'), ('same', 'JJ'), ('time', 'NN'), ('that', 'WDT'), ('Mr', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), ('came', 'VBD'), ('from', 'IN'), ('it', 'PRP'), ('.', '.')]"
4301,48,59,18,,5,2,1,2,3,3,4,2,0,"The coach, therefore, took them the first stage of their journey, and brought its master back to Longbourn.","[('The', 'DT'), ('coach', 'NN'), (',', ','), ('therefore', 'RB'), (',', ','), ('took', 'VBD'), ('them', 'PRP'), ('the', 'DT'), ('first', 'JJ'), ('stage', 'NN'), ('of', 'IN'), ('their', 'PRP$'), ('journey', 'NN'), (',', ','), ('and', 'CC'), ('brought', 'VBD'), ('its', 'PRP$'), ('master', 'NN'), ('back', 'RB'), ('to', 'TO'), ('Longbourn', 'NNP'), ('.', '.')]"
4302,48,60,24,,8,3,0,1,5,2,2,4,1,Mrs. Gardiner went away in all the perplexity about Elizabeth and her Derbyshire friend that had attended her from that part of the world.,"[('Mrs', 'NNS'), ('.', '.'), ('Gardiner', 'NNP'), ('went', 'VBD'), ('away', 'RB'), ('in', 'IN'), ('all', 'DT'), ('the', 'DT'), ('perplexity', 'NN'), ('about', 'IN'), ('Elizabeth', 'NNP'), ('and', 'CC'), ('her', 'PRP$'), ('Derbyshire', 'NNP'), ('friend', 'NN'), ('that', 'WDT'), ('had', 'VBD'), ('attended', 'VBN'), ('her', 'PRP$'), ('from', 'IN'), ('that', 'DT'), ('part', 'NN'), ('of', 'IN'), ('the', 'DT'), ('world', 'NN'), ('.', '.')]"
4303,48,61,36,,9,9,0,2,8,5,6,2,1,"His name had never been voluntarily mentioned before them by her niece; and the kind of half-expectation which Mrs. Gardiner had formed, of their being followed by a letter from him, had ended in nothing.","[('His', 'PRP$'), ('name', 'NN'), ('had', 'VBD'), ('never', 'RB'), ('been', 'VBN'), ('voluntarily', 'RB'), ('mentioned', 'VBN'), ('before', 'IN'), ('them', 'PRP'), ('by', 'IN'), ('her', 'PRP$'), ('niece', 'NN'), (';', ':'), ('and', 'CC'), ('the', 'DT'), ('kind', 'NN'), ('of', 'IN'), ('half', 'NN'), ('-', ':'), ('expectation', 'NN'), ('which', 'WDT'), ('Mrs', 'NNP'), ('.', '.'), ('Gardiner', 'NNP'), ('had', 'VBD'), ('formed', 'VBN'), (',', ','), ('of', 'IN'), ('their', 'PRP$'), ('being', 'VBG'), ('followed', 'VBN'), ('by', 'IN'), ('a', 'DT'), ('letter', 'NN'), ('from', 'IN'), ('him', 'PRP'), (',', ','), ('had', 'VBD'), ('ended', 'VBN'), ('in', 'IN'), ('nothing', 'NN'), ('.', '.')]"
4304,48,62,12,,4,3,0,0,2,1,1,0,2,Elizabeth had received none since her return that could come from Pemberley.,"[('Elizabeth', 'NNP'), ('had', 'VBD'), ('received', 'VBN'), ('none', 'NN'), ('since', 'IN'), ('her', 'PRP$'), ('return', 'NN'), ('that', 'WDT'), ('could', 'MD'), ('come', 'VB'), ('from', 'IN'), ('Pemberley', 'NNP'), ('.', '.')]"
4305,48,63,62,,18,10,4,7,10,5,9,6,3,"The present unhappy state of the family rendered any other excuse for the lowness of her spirits unnecessary; nothing, therefore, could be fairly conjectured from _that_, though Elizabeth, who was by this time tolerably well acquainted with her own feelings, was perfectly aware that, had she known nothing of Darcy, she could have borne the dread of Lydia's infamy somewhat better.","[('The', 'DT'), ('present', 'NN'), ('unhappy', 'NN'), ('state', 'NN'), ('of', 'IN'), ('the', 'DT'), ('family', 'NN'), ('rendered', 'VBD'), ('any', 'DT'), ('other', 'JJ'), ('excuse', 'NN'), ('for', 'IN'), ('the', 'DT'), ('lowness', 'NN'), ('of', 'IN'), ('her', 'PRP$'), ('spirits', 'NNS'), ('unnecessary', 'JJ'), (';', ':'), ('nothing', 'NN'), (',', ','), ('therefore', 'RB'), (',', ','), ('could', 'MD'), ('be', 'VB'), ('fairly', 'RB'), ('conjectured', 'VBN'), ('from', 'IN'), ('_that_', 'NNP'), (',', ','), ('though', 'IN'), ('Elizabeth', 'NNP'), (',', ','), ('who', 'WP'), ('was', 'VBD'), ('by', 'IN'), ('this', 'DT'), ('time', 'NN'), ('tolerably', 'RB'), ('well', 'RB'), ('acquainted', 'VBN'), ('with', 'IN'), ('her', 'PRP$'), ('own', 'JJ'), ('feelings', 'NNS'), (',', ','), ('was', 'VBD'), ('perfectly', 'RB'), ('aware', 'JJ'), ('that', 'IN'), (',', ','), ('had', 'VBD'), ('she', 'PRP'), ('known', 'VBN'), ('nothing', 'NN'), ('of', 'IN'), ('Darcy', 'NNP'), (',', ','), ('she', 'PRP'), ('could', 'MD'), ('have', 'VB'), ('borne', 'NN'), ('the', 'DT'), ('dread', 'NN'), ('of', 'IN'), ('Lydia', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('infamy', 'VBP'), ('somewhat', 'RB'), ('better', 'RBR'), ('.', '.')]"
4306,48,64,13,,2,3,0,0,2,3,3,0,3,"It would have spared her, she thought, one sleepless night out of two.","[('It', 'PRP'), ('would', 'MD'), ('have', 'VB'), ('spared', 'VBN'), ('her', 'PRP'), (',', ','), ('she', 'PRP'), ('thought', 'VBD'), (',', ','), ('one', 'CD'), ('sleepless', 'NN'), ('night', 'NN'), ('out', 'IN'), ('of', 'IN'), ('two', 'CD'), ('.', '.')]"
4307,48,65,14,,4,2,2,1,1,2,3,1,1,"When Mr. Bennet arrived, he had all the appearance of his usual philosophic composure.","[('When', 'WRB'), ('Mr', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), ('arrived', 'VBD'), (',', ','), ('he', 'PRP'), ('had', 'VBD'), ('all', 'PDT'), ('the', 'DT'), ('appearance', 'NN'), ('of', 'IN'), ('his', 'PRP$'), ('usual', 'JJ'), ('philosophic', 'JJ'), ('composure', 'NN'), ('.', '.')]"
4308,48,66,39,,7,9,1,3,10,6,3,3,0,"He said as little as he had ever been in the habit of saying; made no mention of the business that had taken him away, and it was some time before his daughters had courage to speak of it.","[('He', 'PRP'), ('said', 'VBD'), ('as', 'IN'), ('little', 'JJ'), ('as', 'IN'), ('he', 'PRP'), ('had', 'VBD'), ('ever', 'RB'), ('been', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('habit', 'NN'), ('of', 'IN'), ('saying', 'VBG'), (';', ':'), ('made', 'NN'), ('no', 'RB'), ('mention', 'NN'), ('of', 'IN'), ('the', 'DT'), ('business', 'NN'), ('that', 'IN'), ('had', 'VBD'), ('taken', 'VBN'), ('him', 'PRP'), ('away', 'RB'), (',', ','), ('and', 'CC'), ('it', 'PRP'), ('was', 'VBD'), ('some', 'DT'), ('time', 'NN'), ('before', 'IN'), ('his', 'PRP$'), ('daughters', 'NNS'), ('had', 'VBD'), ('courage', 'NN'), ('to', 'TO'), ('speak', 'VB'), ('of', 'IN'), ('it', 'PRP'), ('.', '.')]"
4309,48,67,40,,8,9,1,4,7,8,7,3,1,"It was not till the afternoon, when he had joined them at tea, that Elizabeth ventured to introduce the subject; and then, on her briefly expressing her sorrow for what he must have endured, he replied, ""Say nothing of that.","[('It', 'PRP'), ('was', 'VBD'), ('not', 'RB'), ('till', 'RB'), ('the', 'DT'), ('afternoon', 'NN'), (',', ','), ('when', 'WRB'), ('he', 'PRP'), ('had', 'VBD'), ('joined', 'VBN'), ('them', 'PRP'), ('at', 'IN'), ('tea', 'NN'), (',', ','), ('that', 'IN'), ('Elizabeth', 'NNP'), ('ventured', 'VBD'), ('to', 'TO'), ('introduce', 'VB'), ('the', 'DT'), ('subject', 'JJ'), (';', ':'), ('and', 'CC'), ('then', 'RB'), (',', ','), ('on', 'IN'), ('her', 'PRP$'), ('briefly', 'NN'), ('expressing', 'VBG'), ('her', 'PRP'), ('sorrow', 'NN'), ('for', 'IN'), ('what', 'WP'), ('he', 'PRP'), ('must', 'MD'), ('have', 'VB'), ('endured', 'VBN'), (',', ','), ('he', 'PRP'), ('replied', 'VBD'), (',', ','), ('""', 'NNP'), ('Say', 'NNP'), ('nothing', 'NN'), ('of', 'IN'), ('that', 'DT'), ('.', '.')]"
4310,48,68,5,,0,1,0,0,1,2,1,0,1,Who should suffer but myself?,"[('Who', 'WP'), ('should', 'MD'), ('suffer', 'VB'), ('but', 'CC'), ('myself', 'PRP'), ('?', '.')]"
4311,48,69,12,,0,4,1,0,2,4,2,0,1,"It has been my own doing, and I ought to feel it.""","[('It', 'PRP'), ('has', 'VBZ'), ('been', 'VBN'), ('my', 'PRP$'), ('own', 'JJ'), ('doing', 'VBG'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('ought', 'MD'), ('to', 'TO'), ('feel', 'VB'), ('it', 'PRP'), ('.""', ':')]"
4312,48,70,10,,2,2,1,2,1,2,2,0,1,"""You must not be too severe upon yourself,"" replied Elizabeth.","[('""', 'NN'), ('You', 'PRP'), ('must', 'MD'), ('not', 'RB'), ('be', 'VB'), ('too', 'RB'), ('severe', 'JJ'), ('upon', 'IN'), ('yourself', 'PRP'), (',""', ':'), ('replied', 'VBD'), ('Elizabeth', 'NNP'), ('.', '.')]"
4313,48,71,9,,1,1,2,1,1,2,1,1,1,"""You may well warn me against such an evil.","[('""', 'NN'), ('You', 'PRP'), ('may', 'MD'), ('well', 'RB'), ('warn', 'VB'), ('me', 'PRP'), ('against', 'IN'), ('such', 'JJ'), ('an', 'DT'), ('evil', 'JJ'), ('.', '.')]"
4314,48,72,9,,2,2,0,2,2,1,1,0,0,Human nature is so prone to fall into it!,"[('Human', 'NNP'), ('nature', 'NN'), ('is', 'VBZ'), ('so', 'RB'), ('prone', 'RB'), ('to', 'TO'), ('fall', 'VB'), ('into', 'IN'), ('it', 'PRP'), ('!', '.')]"
4315,48,73,16,,3,4,1,2,2,3,3,1,0,"No, Lizzy, let me once in my life feel how much I have been to blame.","[('No', 'DT'), (',', ','), ('Lizzy', 'NNP'), (',', ','), ('let', 'VB'), ('me', 'PRP'), ('once', 'RB'), ('in', 'IN'), ('my', 'PRP$'), ('life', 'NN'), ('feel', 'NN'), ('how', 'WRB'), ('much', 'JJ'), ('I', 'PRP'), ('have', 'VBP'), ('been', 'VBN'), ('to', 'TO'), ('blame', 'VB'), ('.', '.')]"
4316,48,74,10,,1,4,0,1,2,1,1,1,0,I am not afraid of being overpowered by the impression.,"[('I', 'PRP'), ('am', 'VBP'), ('not', 'RB'), ('afraid', 'VBN'), ('of', 'IN'), ('being', 'VBG'), ('overpowered', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('impression', 'NN'), ('.', '.')]"
4317,48,75,6,,0,1,0,3,0,1,1,0,1,"It will pass away soon enough.""","[('It', 'PRP'), ('will', 'MD'), ('pass', 'VB'), ('away', 'RB'), ('soon', 'RB'), ('enough', 'RB'), ('.""', ':')]"
4318,48,76,8,,2,3,0,0,2,2,1,0,0,"""Do you suppose them to be in London?""","[('""', 'NN'), ('Do', 'VBP'), ('you', 'PRP'), ('suppose', 'VB'), ('them', 'PRP'), ('to', 'TO'), ('be', 'VB'), ('in', 'IN'), ('London', 'NNP'), ('?""', ':')]"
4319,48,77,9,,2,2,0,4,0,1,1,0,2,"""Yes; where else can they be so well concealed?""","[('""', 'NN'), ('Yes', 'NNS'), (';', ':'), ('where', 'WRB'), ('else', 'RB'), ('can', 'MD'), ('they', 'PRP'), ('be', 'VB'), ('so', 'RB'), ('well', 'RB'), ('concealed', 'VBN'), ('?""', '-NONE-')]"
4320,48,78,11,,4,4,0,0,4,0,2,0,0,"""And Lydia used to want to go to London,"" added Kitty.","[('""', 'NN'), ('And', 'CC'), ('Lydia', 'NNP'), ('used', 'VBD'), ('to', 'TO'), ('want', 'VB'), ('to', 'TO'), ('go', 'VB'), ('to', 'TO'), ('London', 'NNP'), (',""', ':'), ('added', 'VBD'), ('Kitty', 'NNP'), ('.', '.')]"
4321,48,79,18,,4,3,1,4,2,3,4,1,1,"""She is happy then,"" said her father drily; ""and her residence there will probably be of some duration.""","[('""', 'NN'), ('She', 'PRP'), ('is', 'VBZ'), ('happy', 'JJ'), ('then', 'RB'), (',""', ':'), ('said', 'VBD'), ('her', 'PRP'), ('father', 'NN'), ('drily', 'RB'), (';', ':'), ('""', ':'), ('and', 'CC'), ('her', 'PRP$'), ('residence', 'NN'), ('there', 'RB'), ('will', 'MD'), ('probably', 'RB'), ('be', 'VB'), ('of', 'IN'), ('some', 'DT'), ('duration', 'NN'), ('.""', ':')]"
4322,48,80,33,,9,6,2,1,5,5,7,4,2,"Then after a short silence he continued: ""Lizzy, I bear you no ill-will for being justified in your advice to me last May, which, considering the event, shows some greatness of mind.""","[('Then', 'RB'), ('after', 'IN'), ('a', 'DT'), ('short', 'JJ'), ('silence', 'NN'), ('he', 'PRP'), ('continued', 'VBD'), (':', ':'), ('""', 'NN'), ('Lizzy', 'NNP'), (',', ','), ('I', 'PRP'), ('bear', 'VBP'), ('you', 'PRP'), ('no', 'DT'), ('ill', 'NN'), ('-', ':'), ('will', 'MD'), ('for', 'IN'), ('being', 'VBG'), ('justified', 'VBN'), ('in', 'IN'), ('your', 'PRP$'), ('advice', 'NN'), ('to', 'TO'), ('me', 'PRP'), ('last', 'JJ'), ('May', 'NNP'), (',', ','), ('which', 'WDT'), (',', ','), ('considering', 'VBG'), ('the', 'DT'), ('event', 'NN'), (',', ','), ('shows', 'VBZ'), ('some', 'DT'), ('greatness', 'NN'), ('of', 'IN'), ('mind', 'NN'), ('.""', ':')]"
4323,48,81,14,,4,5,0,0,2,3,2,0,1,"They were interrupted by Miss Bennet, who came to fetch her mother's tea.","[('They', 'PRP'), ('were', 'VBD'), ('interrupted', 'VBN'), ('by', 'IN'), ('Miss', 'NNP'), ('Bennet', 'NNP'), (',', ','), ('who', 'WP'), ('came', 'VBD'), ('to', 'TO'), ('fetch', 'VB'), ('her', 'PRP$'), ('mother', 'NN'), (""'"", ""''""), ('s', 'NNS'), ('tea', 'VBP'), ('.', '.')]"
4324,48,82,17,,4,5,2,0,1,2,4,3,2,"""This is a parade,"" he cried, ""which does one good; it gives such an elegance to misfortune!","[('""', 'NN'), ('This', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('parade', 'NN'), (',""', ':'), ('he', 'PRP'), ('cried', 'VBD'), (',', ','), ('""', 'NNP'), ('which', 'WDT'), ('does', 'VBZ'), ('one', 'CD'), ('good', 'JJ'), (';', ':'), ('it', 'PRP'), ('gives', 'VBZ'), ('such', 'JJ'), ('an', 'DT'), ('elegance', 'NN'), ('to', 'TO'), ('misfortune', 'VB'), ('!', '.')]"
4325,48,83,37,,6,6,2,2,7,7,7,2,5,"Another day I will do the same; I will sit in my library, in my nightcap and powdering gown, and give as much trouble as I can; or, perhaps, I may defer it till Kitty runs away.""","[('Another', 'DT'), ('day', 'NN'), ('I', 'PRP'), ('will', 'MD'), ('do', 'VB'), ('the', 'DT'), ('same', 'JJ'), (';', ':'), ('I', 'PRP'), ('will', 'MD'), ('sit', 'VB'), ('in', 'IN'), ('my', 'PRP$'), ('library', 'NN'), (',', ','), ('in', 'IN'), ('my', 'PRP$'), ('nightcap', 'NN'), ('and', 'CC'), ('powdering', 'VBG'), ('gown', 'NN'), (',', ','), ('and', 'CC'), ('give', 'VB'), ('as', 'IN'), ('much', 'JJ'), ('trouble', 'NN'), ('as', 'IN'), ('I', 'PRP'), ('can', 'MD'), (';', ':'), ('or', 'CC'), (',', ','), ('perhaps', 'RB'), (',', ','), ('I', 'PRP'), ('may', 'MD'), ('defer', 'VB'), ('it', 'PRP'), ('till', 'MD'), ('Kitty', 'VB'), ('runs', 'NNS'), ('away', 'RB'), ('.""', '.')]"
4326,48,84,11,,3,4,0,2,1,1,3,0,1,"""I am not going to run away, papa,"" said Kitty fretfully.","[('""', 'NN'), ('I', 'PRP'), ('am', 'VBP'), ('not', 'RB'), ('going', 'VBG'), ('to', 'TO'), ('run', 'VB'), ('away', 'RP'), (',', ','), ('papa', 'NN'), (',""', ':'), ('said', 'VBD'), ('Kitty', 'NNP'), ('fretfully', 'RB'), ('.', '.')]"
4327,48,85,13,,4,2,1,1,3,2,1,0,2,"""If I should ever go to Brighton, I would behave better than Lydia.""","[('""', 'NN'), ('If', 'IN'), ('I', 'PRP'), ('should', 'MD'), ('ever', 'RB'), ('go', 'VB'), ('to', 'TO'), ('Brighton', 'NNP'), (',', ','), ('I', 'PRP'), ('would', 'MD'), ('behave', 'VB'), ('better', 'JJR'), ('than', 'IN'), ('Lydia', 'NNP'), ('.""', 'NNP')]"
4328,48,86,4,,4,0,0,0,1,0,1,0,0,"""_You_ go to Brighton.","[('""', 'NN'), ('_You_', 'NNP'), ('go', 'NN'), ('to', 'TO'), ('Brighton', 'NNP'), ('.', '.')]"
4329,48,87,13,,3,1,0,2,3,3,1,0,1,I would not trust you so near it as Eastbourne for fifty pounds!,"[('I', 'PRP'), ('would', 'MD'), ('not', 'RB'), ('trust', 'VB'), ('you', 'PRP'), ('so', 'RB'), ('near', 'IN'), ('it', 'PRP'), ('as', 'IN'), ('Eastbourne', 'NNP'), ('for', 'IN'), ('fifty', 'NN'), ('pounds', 'NNS'), ('!', '.')]"
4330,48,88,18,,3,3,2,0,4,3,4,2,1,"No, Kitty, I have at last learnt to be cautious, and you will feel the effects of it.","[('No', 'DT'), (',', ','), ('Kitty', 'NNP'), (',', ','), ('I', 'PRP'), ('have', 'VBP'), ('at', 'IN'), ('last', 'JJ'), ('learnt', 'NN'), ('to', 'TO'), ('be', 'VB'), ('cautious', 'JJ'), (',', ','), ('and', 'CC'), ('you', 'PRP'), ('will', 'MD'), ('feel', 'VB'), ('the', 'DT'), ('effects', 'NNS'), ('of', 'IN'), ('it', 'PRP'), ('.', '.')]"
4331,48,89,17,,3,3,0,3,5,1,2,2,0,"No officer is ever to enter into my house again, nor even to pass through the village.","[('No', 'DT'), ('officer', 'NN'), ('is', 'VBZ'), ('ever', 'RB'), ('to', 'TO'), ('enter', 'VB'), ('into', 'IN'), ('my', 'PRP$'), ('house', 'NN'), ('again', 'RB'), (',', ','), ('nor', 'CC'), ('even', 'RB'), ('to', 'TO'), ('pass', 'VB'), ('through', 'IN'), ('the', 'DT'), ('village', 'NN'), ('.', '.')]"
4332,48,90,14,,2,3,0,1,3,2,2,0,3,"Balls will be absolutely prohibited, unless you stand up with one of your sisters.","[('Balls', 'NNS'), ('will', 'MD'), ('be', 'VB'), ('absolutely', 'RB'), ('prohibited', 'VBN'), (',', ','), ('unless', 'IN'), ('you', 'PRP'), ('stand', 'VBP'), ('up', 'RP'), ('with', 'IN'), ('one', 'CD'), ('of', 'IN'), ('your', 'PRP$'), ('sisters', 'NNS'), ('.', '.')]"
4333,48,91,26,,4,6,1,1,7,3,1,2,2,"And you are never to stir out of doors till you can prove that you have spent ten minutes of every day in a rational manner.""","[('And', 'CC'), ('you', 'PRP'), ('are', 'VBP'), ('never', 'RB'), ('to', 'TO'), ('stir', 'VB'), ('out', 'RP'), ('of', 'IN'), ('doors', 'NNS'), ('till', 'IN'), ('you', 'PRP'), ('can', 'MD'), ('prove', 'VB'), ('that', 'IN'), ('you', 'PRP'), ('have', 'VBP'), ('spent', 'VBN'), ('ten', 'VBN'), ('minutes', 'NNS'), ('of', 'IN'), ('every', 'DT'), ('day', 'NN'), ('in', 'IN'), ('a', 'DT'), ('rational', 'JJ'), ('manner', 'NN'), ('.""', ':')]"
4334,48,92,13,,4,2,1,0,2,1,3,3,0,"Kitty, who took all these threats in a serious light, began to cry.","[('Kitty', 'NNP'), (',', ','), ('who', 'WP'), ('took', 'VBD'), ('all', 'DT'), ('these', 'DT'), ('threats', 'NNS'), ('in', 'IN'), ('a', 'DT'), ('serious', 'JJ'), ('light', 'NN'), (',', ','), ('began', 'VBD'), ('to', 'TO'), ('cry', 'NN'), ('.', '.')]"
4335,48,93,9,,2,4,0,2,0,2,5,0,0,"""Well, well,"" said he, ""do not make yourself unhappy.","[('""', 'NN'), ('Well', 'NNP'), (',', ','), ('well', 'RB'), (',""', ':'), ('said', 'VBD'), ('he', 'PRP'), (',', ','), ('""', ':'), ('do', 'VBP'), ('not', 'RB'), ('make', 'VB'), ('yourself', 'PRP'), ('unhappy', 'VB'), ('.', '.')]"
4336,48,94,23,,5,2,2,0,5,4,2,4,1,"If you are a good girl for the next ten years, I will take you to a review at the end of them.""","[('If', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('a', 'DT'), ('good', 'JJ'), ('girl', 'NN'), ('for', 'IN'), ('the', 'DT'), ('next', 'JJ'), ('ten', 'NN'), ('years', 'NNS'), (',', ','), ('I', 'PRP'), ('will', 'MD'), ('take', 'VB'), ('you', 'PRP'), ('to', 'TO'), ('a', 'DT'), ('review', 'NN'), ('at', 'IN'), ('the', 'DT'), ('end', 'NN'), ('of', 'IN'), ('them', 'PRP'), ('.""', ':')]"
4337,49,1,89,"exclamation that Lydia will marry Wickham, agreements reached",22,20,1,5,19,15,16,6,3,"Two days after Mr. Bennet's return, as Jane and Elizabeth were walking together in the shrubbery behind the house, they saw the housekeeper coming towards them, and, concluding that she came to call them to their mother, went forward to meet her; but, instead of the expected summons, when they approached her, she said to Miss Bennet, ""I beg your pardon, madam, for interrupting you, but I was in hopes you might have got some good news from town, so I took the liberty of coming to ask.""","[('Two', 'CD'), ('days', 'NNS'), ('after', 'IN'), ('Mr', 'NNP'), ('.', '.'), ('Bennet', 'NNP'), (""'"", 'POS'), ('s', 'NNS'), ('return', 'VBP'), (',', ','), ('as', 'IN'), ('Jane', 'NNP'), ('and', 'CC'), ('Elizabeth', 'NNP'), ('were', 'VBD'), ('walking', 'VBG'), ('together', 'RB'), ('in', 'IN'), ('the', 'DT'), ('shrubbery', 'NN'), ('behind', 'IN'), ('the', 'DT'), ('house', 'NN'), (',', ','), ('they', 'PRP'), ('saw', 'VBD'), ('the', 'DT'), ('housekeeper', 'NN'), ('coming', 'VBG'), ('towards', 'NNS'), ('them', 'PRP'), (',', ','), ('and', 'CC'), (',', ','), ('concluding', 'VBG'), ('that', 'IN'), ('she', 'PRP'), ('came', 'VBD'), ('to', 'TO'), ('call', 'VB'), ('them', 'PRP'), ('to', 'TO'), ('their', 'PRP$'), ('mother', 'NN'), (',', ','), ('went', 'VBD'), ('forward', 'RB'), ('to', 'TO'), ('meet', 'VB'), ('her', 'PRP$'), (';', ':'), ('but', 'CC'), (',', ','), ('instead', 'RB'), ('of', 'IN'), ('the', 'DT'), ('expected', 'VBN'), ('summons', 'NNS'), (',', ','), ('when', 'WRB'), ('they', 'PRP'), ('approached', 'VBD'), ('her', 'PRP'), (',', ','), ('she', 'PRP'), ('said', 'VBD'), ('to', 'TO'), ('Miss', 'NNP'), ('Bennet', 'NNP'), (',', ','), ('""', 'NNP'), ('I', 'PRP'), ('beg', 'VBP'), ('your', 'PRP$'), ('pardon', 'NN'), (',', ','), ('madam', 'NN'), (',', ','), ('for', 'IN'), ('interrupting', 'NN'), ('you', 'PRP'), (',', ','), ('but', 'CC'), ('I', 'PRP'), ('was', 'VBD'), ('in', 'IN'), ('hopes', 'NNS'), ('you', 'PRP'), ('might', 'MD'), ('have', 'VB'), ('got', 'VBN'), ('some', 'DT'), ('good', 'JJ'), ('news', 'NN'), ('from', 'IN'), ('town', 'NN'), (',', ','), ('so', 'RB'), ('I', 'PRP'), ('took', 'VBD'), ('the', 'DT'), ('liberty', 'NN'), ('of', 'IN'), ('coming', 'VBG'), ('to', 'TO'), ('ask', 'VB'), ('.""', ':')]"
4338,49,2,5,,2,2,0,0,0,2,2,0,0,"""What do you mean, Hill?","[('""', 'NN'), ('What', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('mean', 'VB'), (',', ','), ('Hill', 'NNP'), ('?', '.')]"
4339,49,3,6,,2,2,0,0,1,1,1,0,0,"We have heard nothing from town.""","[('We', 'PRP'), ('have', 'VBP'), ('heard', 'VBN'), ('nothing', 'NN'), ('from', 'IN'), ('town', 'NN'), ('.""', ':')]"
4340,49,4,22,,13,3,1,1,3,1,7,1,1,"""Dear madam,"" cried Mrs. Hill, in great astonishment, ""don't you know there is an express come for master from Mr. Gardiner?","[('""', 'NN'), ('Dear', 'NNP'), ('madam', 'NN'), (',""', ':'), ('cried', 'VBD'), ('Mrs', 'NNP'), ('.', '.'), ('Hill', 'NNP'), (',', ','), ('in', 'IN'), ('great', 'JJ'), ('astonishment', 'NN'), (',', ','), ('""', ':'), ('don', 'NN'), (""'"", ""''""), ('t', 'NN'), ('you', 'PRP'), ('know', 'VBP'), ('there', 'RB'), ('is', 'VBZ'), ('an', 'DT'), ('express', 'NN'), ('come', 'NN'), ('for', 'IN'), ('master', 'NN'), ('from', 'IN'), ('Mr', 'NNP'), ('.', '.'), ('Gardiner', 'NNP'), ('?', '.')]"
4341,49,5,13,,4,4,0,1,1,1,3,2,0,"He has been here this half-hour, and master has had a letter.""","[('He', 'PRP'), ('has', 'VBZ'), ('been', 'VBN'), ('here', 'RB'), ('this', 'DT'), ('half', 'NN'), ('-', ':'), ('hour', 'NN'), (',', ','), ('and', 'CC'), ('master', 'NN'), ('has', 'VBZ'), ('had', 'VBN'), ('a', 'DT'), ('letter', 'NN'), ('.""', ':')]"
4342,49,6,14,,4,3,1,1,4,0,2,1,0,"Away ran the girls, too eager to get in to have time for speech.","[('Away', 'NNP'), ('ran', 'VBD'), ('the', 'DT'), ('girls', 'NNS'), (',', ','), ('too', 'RB'), ('eager', 'JJ'), ('to', 'TO'), ('get', 'VB'), ('in', 'IN'), ('to', 'TO'), ('have', 'VB'), ('time', 'NN'), ('for', 'IN'), ('speech', 'NN'), ('.', '.')]"
