seq,chapter,sentence,slen,note,noun,verb,adj,adv,con,pron,punct,dt,other,text,pos
3161,28,254,12,,1,4,1,1,2,2,2,0,1,"His sentence was pronounced, and I could only grieve and be patient.","[('His', 'PRP$'), ('sentence', 'NN'), ('was', 'VBD'), ('pronounced', 'VBN'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('could', 'MD'), ('only', 'RB'), ('grieve', 'VB'), ('and', 'CC'), ('be', 'VB'), ('patient', 'JJ'), ('.', '.')]"
3162,28,255,33,,5,10,1,1,7,9,8,1,0,"I sat by his bed, watching him; his eyes were closed, and I thought he slept; but presently he called to me in a feeble voice, and bidding me come near, said, ""Alas!","[('I', 'PRP'), ('sat', 'VBP'), ('by', 'IN'), ('his', 'PRP$'), ('bed', 'VBN'), (',', ','), ('watching', 'VBG'), ('him', 'PRP'), (';', ':'), ('his', 'PRP$'), ('eyes', 'NNS'), ('were', 'VBD'), ('closed', 'VBN'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('thought', 'VBD'), ('he', 'PRP'), ('slept', 'VBD'), (';', ':'), ('but', 'CC'), ('presently', 'RB'), ('he', 'PRP'), ('called', 'VBD'), ('to', 'TO'), ('me', 'PRP'), ('in', 'IN'), ('a', 'DT'), ('feeble', 'JJ'), ('voice', 'NN'), (',', ','), ('and', 'CC'), ('bidding', 'NN'), ('me', 'PRP'), ('come', 'VBP'), ('near', 'IN'), (',', ','), ('said', 'VBD'), (',', ','), ('""', 'NNP'), ('Alas', 'NNP'), ('!', '.')]"
3163,28,256,25,,3,7,0,2,5,5,5,1,2,"The strength I relied on is gone; I feel that I shall soon die, and he, my enemy and persecutor, may still be in being.","[('The', 'DT'), ('strength', 'NN'), ('I', 'PRP'), ('relied', 'VBD'), ('on', 'IN'), ('is', 'VBZ'), ('gone', 'VBN'), (';', ':'), ('I', 'PRP'), ('feel', 'VBP'), ('that', 'IN'), ('I', 'PRP'), ('shall', 'MD'), ('soon', 'RB'), ('die', 'VB'), (',', ','), ('and', 'CC'), ('he', 'PRP'), (',', ','), ('my', 'PRP$'), ('enemy', 'NN'), ('and', 'CC'), ('persecutor', 'NN'), (',', ','), ('may', 'MD'), ('still', 'RB'), ('be', 'VB'), ('in', 'IN'), ('being', 'VBG'), ('.', '.')]"
3164,28,257,36,,9,6,2,2,9,6,4,2,0,"Think not, Walton, that in the last moments of my existence I feel that burning hatred and ardent desire of revenge I once expressed; but I feel myself justified in desiring the death of my adversary.","[('Think', 'NNP'), ('not', 'RB'), (',', ','), ('Walton', 'NNP'), (',', ','), ('that', 'IN'), ('in', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('moments', 'NNS'), ('of', 'IN'), ('my', 'PRP$'), ('existence', 'NN'), ('I', 'PRP'), ('feel', 'VBP'), ('that', 'IN'), ('burning', 'VBG'), ('hatred', 'VBN'), ('and', 'CC'), ('ardent', 'NN'), ('desire', 'NN'), ('of', 'IN'), ('revenge', 'NN'), ('I', 'PRP'), ('once', 'RB'), ('expressed', 'VBD'), (';', ':'), ('but', 'CC'), ('I', 'PRP'), ('feel', 'VBP'), ('myself', 'PRP'), ('justified', 'VBD'), ('in', 'IN'), ('desiring', 'NN'), ('the', 'DT'), ('death', 'NN'), ('of', 'IN'), ('my', 'PRP$'), ('adversary', 'JJ'), ('.', '.')]"
3165,28,258,19,,4,5,2,0,3,4,2,1,0,During these last days I have been occupied in examining my past conduct; nor do I find it blamable.,"[('During', 'IN'), ('these', 'DT'), ('last', 'JJ'), ('days', 'NNS'), ('I', 'PRP'), ('have', 'VBP'), ('been', 'VBN'), ('occupied', 'VBN'), ('in', 'IN'), ('examining', 'NN'), ('my', 'PRP$'), ('past', 'NN'), ('conduct', 'NN'), (';', ':'), ('nor', 'CC'), ('do', 'VBP'), ('I', 'PRP'), ('find', 'VBP'), ('it', 'PRP'), ('blamable', 'JJ'), ('.', '.')]"
3166,28,259,30,,6,6,2,2,8,4,4,2,0,"In a fit of enthusiastic madness I created a rational creature and was bound towards him to assure, as far as was in my power, his happiness and well-being.","[('In', 'IN'), ('a', 'DT'), ('fit', 'NN'), ('of', 'IN'), ('enthusiastic', 'JJ'), ('madness', 'NN'), ('I', 'PRP'), ('created', 'VBD'), ('a', 'DT'), ('rational', 'JJ'), ('creature', 'NN'), ('and', 'CC'), ('was', 'VBD'), ('bound', 'VBN'), ('towards', 'NNS'), ('him', 'PRP'), ('to', 'TO'), ('assure', 'VB'), (',', ','), ('as', 'IN'), ('far', 'RB'), ('as', 'IN'), ('was', 'VBD'), ('in', 'IN'), ('my', 'PRP$'), ('power', 'NN'), (',', ','), ('his', 'PRP$'), ('happiness', 'NN'), ('and', 'CC'), ('well', 'RB'), ('-', ':'), ('being', 'VBG'), ('.', '.')]"
3167,28,260,12,,2,3,0,1,2,1,2,3,1,"""This was my duty, but there was another still paramount to that.","[('""', 'NN'), ('This', 'DT'), ('was', 'VBD'), ('my', 'PRP$'), ('duty', 'NN'), (',', ','), ('but', 'CC'), ('there', 'EX'), ('was', 'VBD'), ('another', 'DT'), ('still', 'RB'), ('paramount', 'VBP'), ('to', 'TO'), ('that', 'DT'), ('.', '.')]"
3168,28,261,25,,9,2,3,0,5,4,1,2,0,My duties towards the beings of my own species had greater claims to my attention because they included a greater proportion of happiness or misery.,"[('My', 'PRP$'), ('duties', 'NNS'), ('towards', 'NNS'), ('the', 'DT'), ('beings', 'NNS'), ('of', 'IN'), ('my', 'PRP$'), ('own', 'JJ'), ('species', 'NNS'), ('had', 'VBD'), ('greater', 'JJR'), ('claims', 'NNS'), ('to', 'TO'), ('my', 'PRP$'), ('attention', 'NN'), ('because', 'IN'), ('they', 'PRP'), ('included', 'VBD'), ('a', 'DT'), ('greater', 'JJR'), ('proportion', 'NN'), ('of', 'IN'), ('happiness', 'NN'), ('or', 'CC'), ('misery', 'NN'), ('.', '.')]"
3169,28,262,20,,4,3,2,1,5,2,4,3,0,"Urged by this view, I refused, and I did right in refusing, to create a companion for the first creature.","[('Urged', 'JJ'), ('by', 'IN'), ('this', 'DT'), ('view', 'NN'), (',', ','), ('I', 'PRP'), ('refused', 'VBD'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('did', 'VBD'), ('right', 'RB'), ('in', 'IN'), ('refusing', 'NN'), (',', ','), ('to', 'TO'), ('create', 'VB'), ('a', 'DT'), ('companion', 'NN'), ('for', 'IN'), ('the', 'DT'), ('first', 'JJ'), ('creature', 'NN'), ('.', '.')]"
3170,28,263,35,,10,9,1,1,6,6,6,1,1,"He showed unparalleled malignity and selfishness in evil; he destroyed my friends; he devoted to destruction beings who possessed exquisite sensations, happiness, and wisdom; nor do I know where this thirst for vengeance may end.","[('He', 'PRP'), ('showed', 'VBD'), ('unparalleled', 'VBN'), ('malignity', 'NN'), ('and', 'CC'), ('selfishness', 'NN'), ('in', 'IN'), ('evil', 'NN'), (';', ':'), ('he', 'PRP'), ('destroyed', 'VBD'), ('my', 'PRP$'), ('friends', 'NNS'), (';', ':'), ('he', 'PRP'), ('devoted', 'VBD'), ('to', 'TO'), ('destruction', 'NN'), ('beings', 'NNS'), ('who', 'WP'), ('possessed', 'VBN'), ('exquisite', 'VBP'), ('sensations', 'NNS'), (',', ','), ('happiness', 'NN'), (',', ','), ('and', 'CC'), ('wisdom', 'NN'), (';', ':'), ('nor', 'CC'), ('do', 'VBP'), ('I', 'PRP'), ('know', 'VB'), ('where', 'WRB'), ('this', 'DT'), ('thirst', 'JJ'), ('for', 'IN'), ('vengeance', 'NN'), ('may', 'MD'), ('end', 'VB'), ('.', '.')]"
3171,28,264,13,,0,2,3,0,2,3,2,1,2,"Miserable himself that he may render no other wretched, he ought to die.","[('Miserable', 'JJ'), ('himself', 'PRP'), ('that', 'IN'), ('he', 'PRP'), ('may', 'MD'), ('render', 'VB'), ('no', 'DT'), ('other', 'JJ'), ('wretched', 'JJ'), (',', ','), ('he', 'PRP'), ('ought', 'MD'), ('to', 'TO'), ('die', 'VB'), ('.', '.')]"
3172,28,265,11,,2,3,1,0,2,2,2,1,0,"The task of his destruction was mine, but I have failed.","[('The', 'DT'), ('task', 'NN'), ('of', 'IN'), ('his', 'PRP$'), ('destruction', 'NN'), ('was', 'VBD'), ('mine', 'JJ'), (',', ','), ('but', 'CC'), ('I', 'PRP'), ('have', 'VBP'), ('failed', 'VBN'), ('.', '.')]"
3173,28,266,30,,5,7,2,4,6,5,4,1,0,"When actuated by selfish and vicious motives, I asked you to undertake my unfinished work, and I renew this request now, when I am only induced by reason and virtue.","[('When', 'WRB'), ('actuated', 'VBN'), ('by', 'IN'), ('selfish', 'JJ'), ('and', 'CC'), ('vicious', 'JJ'), ('motives', 'NNS'), (',', ','), ('I', 'PRP'), ('asked', 'VBD'), ('you', 'PRP'), ('to', 'TO'), ('undertake', 'VB'), ('my', 'PRP$'), ('unfinished', 'VBN'), ('work', 'NN'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('renew', 'VBD'), ('this', 'DT'), ('request', 'NN'), ('now', 'RB'), (',', ','), ('when', 'WRB'), ('I', 'PRP'), ('am', 'VBP'), ('only', 'RB'), ('induced', 'VBN'), ('by', 'IN'), ('reason', 'NN'), ('and', 'CC'), ('virtue', 'NN'), ('.', '.')]"
3174,28,267,32,,7,6,1,2,9,6,3,1,1,"""Yet I cannot ask you to renounce your country and friends to fulfil this task; and now that you are returning to England, you will have little chance of meeting with him.","[('""', 'NN'), ('Yet', 'CC'), ('I', 'PRP'), ('cannot', 'RB'), ('ask', 'VB'), ('you', 'PRP'), ('to', 'TO'), ('renounce', 'VB'), ('your', 'PRP$'), ('country', 'NN'), ('and', 'CC'), ('friends', 'NNS'), ('to', 'TO'), ('fulfil', 'VB'), ('this', 'DT'), ('task', 'NN'), (';', ':'), ('and', 'CC'), ('now', 'RB'), ('that', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('returning', 'VBG'), ('to', 'TO'), ('England', 'NNP'), (',', ','), ('you', 'PRP'), ('will', 'MD'), ('have', 'VB'), ('little', 'JJ'), ('chance', 'NN'), ('of', 'IN'), ('meeting', 'NN'), ('with', 'IN'), ('him', 'PRP'), ('.', '.')]"
3175,28,268,34,,8,5,1,1,8,6,4,4,1,"But the consideration of these points, and the well balancing of what you may esteem your duties, I leave to you; my judgment and ideas are already disturbed by the near approach of death.","[('But', 'CC'), ('the', 'DT'), ('consideration', 'NN'), ('of', 'IN'), ('these', 'DT'), ('points', 'NNS'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('well', 'NN'), ('balancing', 'VBG'), ('of', 'IN'), ('what', 'WP'), ('you', 'PRP'), ('may', 'MD'), ('esteem', 'VB'), ('your', 'PRP$'), ('duties', 'NNS'), (',', ','), ('I', 'PRP'), ('leave', 'VBP'), ('to', 'TO'), ('you', 'PRP'), (';', ':'), ('my', 'PRP$'), ('judgment', 'NN'), ('and', 'CC'), ('ideas', 'NNS'), ('are', 'VBP'), ('already', 'RB'), ('disturbed', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('near', 'JJ'), ('approach', 'NN'), ('of', 'IN'), ('death', 'NN'), ('.', '.')]"
3176,28,269,19,,1,6,0,3,3,5,2,0,1,"I dare not ask you to do what I think right, for I may still be misled by passion.","[('I', 'PRP'), ('dare', 'VBP'), ('not', 'RB'), ('ask', 'VB'), ('you', 'PRP'), ('to', 'TO'), ('do', 'VB'), ('what', 'WP'), ('I', 'PRP'), ('think', 'VBP'), ('right', 'RB'), (',', ','), ('for', 'IN'), ('I', 'PRP'), ('may', 'MD'), ('still', 'RB'), ('be', 'VB'), ('misled', 'VBN'), ('by', 'IN'), ('passion', 'NN'), ('.', '.')]"
3177,28,270,35,,9,6,3,2,4,5,5,4,3,"""That he should live to be an instrument of mischief disturbs me; in other respects, this hour, when I momentarily expect my release, is the only happy one which I have enjoyed for several years.","[('""', 'NN'), ('That', 'DT'), ('he', 'PRP'), ('should', 'MD'), ('live', 'VB'), ('to', 'TO'), ('be', 'VB'), ('an', 'DT'), ('instrument', 'NN'), ('of', 'IN'), ('mischief', 'NN'), ('disturbs', 'NNS'), ('me', 'PRP'), (';', ':'), ('in', 'IN'), ('other', 'JJ'), ('respects', 'NNS'), (',', ','), ('this', 'DT'), ('hour', 'NN'), (',', ','), ('when', 'WRB'), ('I', 'PRP'), ('momentarily', 'RB'), ('expect', 'VBP'), ('my', 'PRP$'), ('release', 'NN'), (',', ','), ('is', 'VBZ'), ('the', 'DT'), ('only', 'JJ'), ('happy', 'NN'), ('one', 'CD'), ('which', 'WDT'), ('I', 'PRP'), ('have', 'VBP'), ('enjoyed', 'VBN'), ('for', 'IN'), ('several', 'JJ'), ('years', 'NNS'), ('.', '.')]"
3178,28,271,15,,4,2,0,0,4,3,2,2,0,"The forms of the beloved dead flit before me, and I hasten to their arms.","[('The', 'DT'), ('forms', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('beloved', 'VBN'), ('dead', 'NN'), ('flit', 'NN'), ('before', 'IN'), ('me', 'PRP'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('hasten', 'VBP'), ('to', 'TO'), ('their', 'PRP$'), ('arms', 'NNS'), ('.', '.')]"
3179,28,272,2,,2,0,0,0,0,0,2,0,0,"Farewell, Walton!","[('Farewell', 'NNP'), (',', ','), ('Walton', 'NNP'), ('!', '.')]"
3180,28,273,23,,7,2,1,3,6,2,2,1,1,"Seek happiness in tranquillity and avoid ambition, even if it be only the apparently innocent one of distinguishing yourself in science and discoveries.","[('Seek', 'NNP'), ('happiness', 'NN'), ('in', 'IN'), ('tranquillity', 'NN'), ('and', 'CC'), ('avoid', 'VBD'), ('ambition', 'NN'), (',', ','), ('even', 'RB'), ('if', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('only', 'RB'), ('the', 'DT'), ('apparently', 'RB'), ('innocent', 'JJ'), ('one', 'CD'), ('of', 'IN'), ('distinguishing', 'NN'), ('yourself', 'PRP'), ('in', 'IN'), ('science', 'NN'), ('and', 'CC'), ('discoveries', 'NNS'), ('.', '.')]"
3181,28,274,6,,0,2,0,1,1,1,1,1,0,Yet why do I say this?,"[('Yet', 'CC'), ('why', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('say', 'VB'), ('this', 'DT'), ('?', '.')]"
3182,28,275,12,,1,4,0,1,1,2,2,2,1,"I have myself been blasted in these hopes, yet another may succeed.""","[('I', 'PRP'), ('have', 'VBP'), ('myself', 'PRP'), ('been', 'VBN'), ('blasted', 'VBN'), ('in', 'IN'), ('these', 'DT'), ('hopes', 'NNS'), (',', ','), ('yet', 'RB'), ('another', 'DT'), ('may', 'MD'), ('succeed', 'VB'), ('.""', ':')]"
3183,28,276,18,,5,4,0,0,5,4,4,0,0,"His voice became fainter as he spoke, and at length, exhausted by his effort, he sank into silence.","[('His', 'PRP$'), ('voice', 'NN'), ('became', 'VBD'), ('fainter', 'NN'), ('as', 'IN'), ('he', 'PRP'), ('spoke', 'VBD'), (',', ','), ('and', 'CC'), ('at', 'IN'), ('length', 'NN'), (',', ','), ('exhausted', 'VBD'), ('by', 'IN'), ('his', 'PRP$'), ('effort', 'NN'), (',', ','), ('he', 'PRP'), ('sank', 'VBD'), ('into', 'IN'), ('silence', 'NN'), ('.', '.')]"
3184,28,277,35,,7,6,2,4,7,5,4,4,0,"About half an hour afterwards he attempted again to speak but was unable; he pressed my hand feebly, and his eyes closed forever, while the irradiation of a gentle smile passed away from his lips.","[('About', 'IN'), ('half', 'DT'), ('an', 'DT'), ('hour', 'NN'), ('afterwards', 'NNS'), ('he', 'PRP'), ('attempted', 'VBD'), ('again', 'RB'), ('to', 'TO'), ('speak', 'VB'), ('but', 'CC'), ('was', 'VBD'), ('unable', 'JJ'), (';', ':'), ('he', 'PRP'), ('pressed', 'VBD'), ('my', 'PRP$'), ('hand', 'NN'), ('feebly', 'RB'), (',', ','), ('and', 'CC'), ('his', 'PRP$'), ('eyes', 'NNS'), ('closed', 'VBD'), ('forever', 'RB'), (',', ','), ('while', 'IN'), ('the', 'DT'), ('irradiation', 'NN'), ('of', 'IN'), ('a', 'DT'), ('gentle', 'JJ'), ('smile', 'NN'), ('passed', 'VBD'), ('away', 'RB'), ('from', 'IN'), ('his', 'PRP$'), ('lips', 'NNS'), ('.', '.')]"
3185,28,278,14,,4,1,2,0,2,2,2,2,1,"Margaret, what comment can I make on the untimely extinction of this glorious spirit?","[('Margaret', 'NNP'), (',', ','), ('what', 'WP'), ('comment', 'NN'), ('can', 'MD'), ('I', 'PRP'), ('make', 'VB'), ('on', 'IN'), ('the', 'DT'), ('untimely', 'JJ'), ('extinction', 'NN'), ('of', 'IN'), ('this', 'DT'), ('glorious', 'JJ'), ('spirit', 'NN'), ('?', '.')]"
3186,28,279,15,,2,3,0,0,3,4,1,1,2,What can I say that will enable you to understand the depth of my sorrow?,"[('What', 'WP'), ('can', 'MD'), ('I', 'PRP'), ('say', 'VB'), ('that', 'IN'), ('will', 'MD'), ('enable', 'VB'), ('you', 'PRP'), ('to', 'TO'), ('understand', 'VB'), ('the', 'DT'), ('depth', 'NN'), ('of', 'IN'), ('my', 'PRP$'), ('sorrow', 'NN'), ('?', '.')]"
3187,28,280,10,,0,2,2,0,1,1,1,2,2,All that I should express would be inadequate and feeble.,"[('All', 'DT'), ('that', 'DT'), ('I', 'PRP'), ('should', 'MD'), ('express', 'VB'), ('would', 'MD'), ('be', 'VB'), ('inadequate', 'JJ'), ('and', 'CC'), ('feeble', 'JJ'), ('.', '.')]"
3188,28,281,12,,4,3,0,0,2,2,2,1,0,My tears flow; my mind is overshadowed by a cloud of disappointment.,"[('My', 'PRP$'), ('tears', 'NNS'), ('flow', 'VBP'), (';', ':'), ('my', 'PRP$'), ('mind', 'NN'), ('is', 'VBZ'), ('overshadowed', 'VBN'), ('by', 'IN'), ('a', 'DT'), ('cloud', 'NN'), ('of', 'IN'), ('disappointment', 'NN'), ('.', '.')]"
3189,28,282,11,,3,2,0,1,2,2,2,0,1,"But I journey towards England, and I may there find consolation.","[('But', 'CC'), ('I', 'PRP'), ('journey', 'VBP'), ('towards', 'NNS'), ('England', 'NNP'), (',', ','), ('and', 'CC'), ('I', 'PRP'), ('may', 'MD'), ('there', 'RB'), ('find', 'VB'), ('consolation', 'NN'), ('.', '.')]"
3190,28,283,3,,0,2,0,0,0,1,1,0,0,I am interrupted.,"[('I', 'PRP'), ('am', 'VBP'), ('interrupted', 'VBN'), ('.', '.')]"
3191,28,284,5,,1,2,0,0,0,1,1,1,0,What do these sounds portend?,"[('What', 'WP'), ('do', 'VBP'), ('these', 'DT'), ('sounds', 'NNS'), ('portend', 'VBP'), ('?', '.')]"
3192,28,285,14,,3,3,1,2,2,1,3,2,0,"It is midnight; the breeze blows fairly, and the watch on deck scarcely stir.","[('It', 'PRP'), ('is', 'VBZ'), ('midnight', 'VBN'), (';', ':'), ('the', 'DT'), ('breeze', 'NN'), ('blows', 'VBZ'), ('fairly', 'RB'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('watch', 'NN'), ('on', 'IN'), ('deck', 'NN'), ('scarcely', 'RB'), ('stir', 'JJ'), ('.', '.')]"
3193,28,286,24,,6,3,1,3,5,1,3,4,1,"Again there is a sound as of a human voice, but hoarser; it comes from the cabin where the remains of Frankenstein still lie.","[('Again', 'RB'), ('there', 'EX'), ('is', 'VBZ'), ('a', 'DT'), ('sound', 'NN'), ('as', 'IN'), ('of', 'IN'), ('a', 'DT'), ('human', 'JJ'), ('voice', 'NN'), (',', ','), ('but', 'CC'), ('hoarser', 'NN'), (';', ':'), ('it', 'PRP'), ('comes', 'VBZ'), ('from', 'IN'), ('the', 'DT'), ('cabin', 'NN'), ('where', 'WRB'), ('the', 'DT'), ('remains', 'NNS'), ('of', 'IN'), ('Frankenstein', 'NNP'), ('still', 'RB'), ('lie', 'VB'), ('.', '.')]"
3194,28,287,5,,1,1,0,0,1,1,1,0,1,I must arise and examine.,"[('I', 'PRP'), ('must', 'MD'), ('arise', 'VB'), ('and', 'CC'), ('examine', 'NN'), ('.', '.')]"
3195,28,288,4,,3,0,0,0,0,1,2,0,0,"Good night, my sister.","[('Good', 'NNP'), ('night', 'NN'), (',', ','), ('my', 'PRP$'), ('sister', 'NN'), ('.', '.')]"
3196,28,289,2,,2,0,0,0,0,0,1,0,0,Great God!,"[('Great', 'NNP'), ('God', 'NNP'), ('!', '.')]"
3197,28,290,7,,2,2,0,1,0,1,1,1,0,what a scene has just taken place!,"[('what', 'WP'), ('a', 'DT'), ('scene', 'NN'), ('has', 'VBZ'), ('just', 'RB'), ('taken', 'VBN'), ('place', 'NN'), ('!', '.')]"
3198,28,291,9,,1,1,1,1,2,2,1,1,0,I am yet dizzy with the remembrance of it.,"[('I', 'PRP'), ('am', 'VBP'), ('yet', 'RB'), ('dizzy', 'JJ'), ('with', 'IN'), ('the', 'DT'), ('remembrance', 'NN'), ('of', 'IN'), ('it', 'PRP'), ('.', '.')]"
3199,28,292,28,,3,6,3,2,4,4,2,3,3,I hardly know whether I shall have the power to detail it; yet the tale which I have recorded would be incomplete without this final and wonderful catastrophe.,"[('I', 'PRP'), ('hardly', 'RB'), ('know', 'VBP'), ('whether', 'IN'), ('I', 'PRP'), ('shall', 'MD'), ('have', 'VB'), ('the', 'DT'), ('power', 'NN'), ('to', 'TO'), ('detail', 'VB'), ('it', 'PRP'), (';', ':'), ('yet', 'RB'), ('the', 'DT'), ('tale', 'NN'), ('which', 'WDT'), ('I', 'PRP'), ('have', 'VBP'), ('recorded', 'VBN'), ('would', 'MD'), ('be', 'VB'), ('incomplete', 'JJ'), ('without', 'IN'), ('this', 'DT'), ('final', 'JJ'), ('and', 'CC'), ('wonderful', 'JJ'), ('catastrophe', 'NN'), ('.', '.')]"
3200,28,293,15,,5,2,1,1,2,2,2,2,0,I entered the cabin where lay the remains of my ill-fated and admirable friend.,"[('I', 'PRP'), ('entered', 'VBD'), ('the', 'DT'), ('cabin', 'NN'), ('where', 'WRB'), ('lay', 'NN'), ('the', 'DT'), ('remains', 'NNS'), ('of', 'IN'), ('my', 'PRP$'), ('ill', 'NN'), ('-', ':'), ('fated', 'VBN'), ('and', 'CC'), ('admirable', 'JJ'), ('friend', 'NN'), ('.', '.')]"
3201,28,294,22,,5,4,2,0,6,3,3,1,1,"Over him hung a form which I cannot find words to describe--gigantic in stature, yet uncouth and distorted in its proportions.","[('Over', 'IN'), ('him', 'PRP'), ('hung', 'VBP'), ('a', 'DT'), ('form', 'NN'), ('which', 'WDT'), ('I', 'PRP'), ('cannot', 'VBP'), ('find', 'JJ'), ('words', 'NNS'), ('to', 'TO'), ('describe', 'VB'), ('--', ':'), ('gigantic', 'JJ'), ('in', 'IN'), ('stature', 'NN'), (',', ','), ('yet', 'CC'), ('uncouth', 'NN'), ('and', 'CC'), ('distorted', 'VBD'), ('in', 'IN'), ('its', 'PRP$'), ('proportions', 'NNS'), ('.', '.')]"
3202,28,295,32,,7,6,2,1,9,3,4,3,1,"As he hung over the coffin, his face was concealed by long locks of ragged hair; but one vast hand was extended, in colour and apparent texture like that of a mummy.","[('As', 'IN'), ('he', 'PRP'), ('hung', 'VBP'), ('over', 'IN'), ('the', 'DT'), ('coffin', 'NN'), (',', ','), ('his', 'PRP$'), ('face', 'NN'), ('was', 'VBD'), ('concealed', 'VBN'), ('by', 'IN'), ('long', 'RB'), ('locks', 'VBZ'), ('of', 'IN'), ('ragged', 'JJ'), ('hair', 'NN'), (';', ':'), ('but', 'CC'), ('one', 'CD'), ('vast', 'JJ'), ('hand', 'NN'), ('was', 'VBD'), ('extended', 'VBN'), (',', ','), ('in', 'IN'), ('colour', 'PRP$'), ('and', 'CC'), ('apparent', 'NN'), ('texture', 'NN'), ('like', 'IN'), ('that', 'DT'), ('of', 'IN'), ('a', 'DT'), ('mummy', 'NN'), ('.', '.')]"
3203,28,296,22,,7,3,1,1,5,3,2,2,0,"When he heard the sound of my approach, he ceased to utter exclamations of grief and horror and sprung towards the window.","[('When', 'WRB'), ('he', 'PRP'), ('heard', 'VBD'), ('the', 'DT'), ('sound', 'NN'), ('of', 'IN'), ('my', 'PRP$'), ('approach', 'NN'), (',', ','), ('he', 'PRP'), ('ceased', 'VBD'), ('to', 'TO'), ('utter', 'VB'), ('exclamations', 'NNS'), ('of', 'IN'), ('grief', 'NN'), ('and', 'CC'), ('horror', 'NN'), ('and', 'CC'), ('sprung', 'JJ'), ('towards', 'NNS'), ('the', 'DT'), ('window', 'NN'), ('.', '.')]"
3204,28,297,17,,4,3,3,1,3,2,2,1,0,"Never did I behold a vision so horrible as his face, of such loathsome yet appalling hideousness.","[('Never', 'RB'), ('did', 'VBD'), ('I', 'PRP'), ('behold', 'VBP'), ('a', 'DT'), ('vision', 'NN'), ('so', 'IN'), ('horrible', 'JJ'), ('as', 'IN'), ('his', 'PRP$'), ('face', 'NN'), (',', ','), ('of', 'IN'), ('such', 'JJ'), ('loathsome', 'JJ'), ('yet', 'NN'), ('appalling', 'VBG'), ('hideousness', 'NN'), ('.', '.')]"
3205,28,298,18,,4,4,0,1,4,4,1,1,0,I shut my eyes involuntarily and endeavoured to recollect what were my duties with regard to this destroyer.,"[('I', 'PRP'), ('shut', 'VBD'), ('my', 'PRP$'), ('eyes', 'NNS'), ('involuntarily', 'RB'), ('and', 'CC'), ('endeavoured', 'VBD'), ('to', 'TO'), ('recollect', 'VB'), ('what', 'WP'), ('were', 'VBD'), ('my', 'PRP$'), ('duties', 'NNS'), ('with', 'IN'), ('regard', 'NN'), ('to', 'TO'), ('this', 'DT'), ('destroyer', 'NN'), ('.', '.')]"
3206,28,299,6,,0,2,0,0,2,2,1,0,0,I called on him to stay.,"[('I', 'PRP'), ('called', 'VBD'), ('on', 'IN'), ('him', 'PRP'), ('to', 'TO'), ('stay', 'VB'), ('.', '.')]"
3207,28,300,38,,10,7,2,1,9,5,5,4,0,"He paused, looking on me with wonder, and again turning towards the lifeless form of his creator, he seemed to forget my presence, and every feature and gesture seemed instigated by the wildest rage of some uncontrollable passion.","[('He', 'PRP'), ('paused', 'VBD'), (',', ','), ('looking', 'VBG'), ('on', 'IN'), ('me', 'PRP'), ('with', 'IN'), ('wonder', 'NN'), (',', ','), ('and', 'CC'), ('again', 'RB'), ('turning', 'VBG'), ('towards', 'NNS'), ('the', 'DT'), ('lifeless', 'NN'), ('form', 'NN'), ('of', 'IN'), ('his', 'PRP$'), ('creator', 'NN'), (',', ','), ('he', 'PRP'), ('seemed', 'VBD'), ('to', 'TO'), ('forget', 'VB'), ('my', 'PRP$'), ('presence', 'NN'), (',', ','), ('and', 'CC'), ('every', 'DT'), ('feature', 'NN'), ('and', 'CC'), ('gesture', 'NN'), ('seemed', 'VBD'), ('instigated', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('wildest', 'JJS'), ('rage', 'NN'), ('of', 'IN'), ('some', 'DT'), ('uncontrollable', 'JJ'), ('passion', 'NN'), ('.', '.')]"
